Date,00700,09988,03690,01024,01810,09618,00388,02318,03988,00939,09888,00005,01211,09999,09626,09961,01398,00857,00883,00981
2021-08-27,452.690000,155.900000,225.000000,71.450000,24.850000,304.800000,485.800000,64.500000,2.700000,5.640000,150.500000,24.968000,87.470000,143.400000,605.500000,223.600000,4.340000,3.170000,7.740000,24.250000
2021-08-30,452.110000,158.200000,228.400000,77.800000,24.850000,298.400000,491.600000,62.800000,2.700000,5.580000,151.800000,41.650000,87.130000,144.700000,606.500000,226.400000,4.340000,3.300000,7.800000,24.200000
2021-08-30,452.110000,158.200000,228.400000,77.800000,24.850000,298.400000,491.600000,62.800000,2.700000,5.580000,151.800000,24.618000,87.130000,144.700000,606.500000,226.400000,4.340000,3.300000,7.800000,24.200000
2021-08-31,467.050000,165.500000,249.000000,84.500000,25.000000,306.400000,490.800000,60.400000,2.730000,5.620000,152.800000,24.418000,87.800000,141.700000,600.000000,226.200000,4.340000,3.410000,7.770000,23.800000
2021-08-31,467.050000,165.500000,249.000000,84.500000,25.000000,306.400000,490.800000,60.400000,2.730000,5.620000,152.800000,41.450000,87.800000,141.700000,600.000000,226.200000,4.340000,3.410000,7.770000,23.800000
2021-09-01,474.040000,165.200000,253.400000,83.950000,25.200000,311.400000,494.200000,61.600000,2.740000,5.670000,154.600000,41.800000,85.470000,150.800000,637.500000,238.200000,4.380000,3.420000,7.940000,23.950000
2021-09-01,474.040000,165.200000,253.400000,83.950000,25.200000,311.400000,494.200000,61.600000,2.740000,5.670000,154.600000,24.768000,85.470000,150.800000,637.500000,238.200000,4.380000,3.420000,7.940000,23.950000
2021-09-02,481.420000,171.000000,253.600000,88.350000,25.300000,315.000000,498.400000,60.650000,2.720000,5.660000,163.200000,41.350000,87.400000,148.900000,666.000000,246.000000,4.390000,3.440000,7.670000,23.950000
2021-09-02,481.420000,171.000000,253.600000,88.350000,25.300000,315.000000,498.400000,60.650000,2.720000,5.660000,163.200000,24.318000,87.400000,148.900000,666.000000,246.000000,4.390000,3.440000,7.670000,23.950000
2021-09-03,473.650000,164.900000,244.800000,90.150000,25.400000,312.200000,487.600000,60.350000,2.730000,5.670000,158.600000,41.450000,84.800000,146.100000,664.500000,246.000000,4.410000,3.520000,7.700000,24.050000
2021-09-03,473.650000,164.900000,244.800000,90.150000,25.400000,312.200000,487.600000,60.350000,2.730000,5.670000,158.600000,24.418000,84.800000,146.100000,664.500000,246.000000,4.410000,3.520000,7.700000,24.050000
2021-09-06,490.150000,168.000000,247.400000,93.200000,24.950000,316.400000,498.000000,60.750000,2.760000,5.720000,161.800000,41.400000,91.400000,148.100000,692.000000,244.800000,4.460000,3.520000,7.770000,23.950000
2021-09-06,490.150000,168.000000,247.400000,93.200000,24.950000,316.400000,498.000000,60.750000,2.760000,5.720000,161.800000,24.368000,91.400000,148.100000,692.000000,244.800000,4.460000,3.520000,7.770000,23.950000
2021-09-07,500.350000,170.000000,257.400000,101.900000,25.000000,317.400000,503.000000,61.250000,2.770000,5.710000,164.600000,41.000000,90.270000,149.600000,705.000000,246.600000,4.460000,3.540000,7.810000,23.800000
2021-09-07,500.350000,170.000000,257.400000,101.900000,25.000000,317.400000,503.000000,61.250000,2.770000,5.710000,164.600000,23.968000,90.270000,149.600000,705.000000,246.600000,4.460000,3.540000,7.810000,23.800000
2021-09-08,509.080000,170.900000,261.000000,99.250000,24.500000,323.400000,498.000000,61.050000,2.760000,5.670000,163.600000,40.450000,89.870000,150.500000,697.500000,255.200000,4.440000,3.510000,7.730000,23.250000
2021-09-08,509.080000,170.900000,261.000000,99.250000,24.500000,323.400000,498.000000,61.050000,2.760000,5.670000,163.600000,23.418000,89.870000,150.500000,697.500000,255.200000,4.440000,3.510000,7.730000,23.250000
